obs_id,target_name,project,ra,dec,freq_mhz,bandwidth_mhz,exptime_s,mjd_start,mjd_end,access_url,size_kb,cluster_name,cluster_ra,cluster_dec
1998-12-15_1359_lmc-ra_01d.mbf,LMC-RA_01D,P312,66.0023,-62.0297,1417.5,8.0,,51162.583183,51162.592211,http://atoa.atnf.csiro.au/RPFITS?fname=1998-12-15_1359_lmc-ra_01d.mbf,18065,A3266,67.85,-61.44
1998-12-16_1107_lmc-ra_01e.mbf,LMC-RA_01E,P312,65.9164,-62.2115,1417.5,8.0,,51163.463681,51163.472708,http://atoa.atnf.csiro.au/RPFITS?fname=1998-12-16_1107_lmc-ra_01e.mbf,18065,A3266,67.85,-61.44
1998-12-16_1647_lmc-ra_01f.mbf,LMC-RA_01F,P312,65.8292,-62.3932,1417.5,8.0,,51163.699502,51163.70853,http://atoa.atnf.csiro.au/RPFITS?fname=1998-12-16_1647_lmc-ra_01f.mbf,18065,A3266,67.85,-61.44
1999-02-17_0815_mbn_021a.mbf,MBN_021A,P317,67.143,-59.6452,1418.0,8.0,,51226.344468,51226.355231,http://atoa.atnf.csiro.au/RPFITS?fname=1999-02-17_0815_mbn_021a.mbf,21515,A3266,67.85,-61.44
1999-02-19_1320_mbn_021b.mbf,MBN_021B,P317,68.2105,-59.8027,1418.0,8.0,,51228.556331,51228.567095,http://atoa.atnf.csiro.au/RPFITS?fname=1999-02-19_1320_mbn_021b.mbf,21515,A3266,67.85,-61.44
2006-11-20_0953_lmc_dec003.rpf,lmc_dec003,P563,66.6191,-61.5232,1384.0,256.0,,54059.412176,54059.414676,http://atoa.atnf.csiro.au/RPFITS?fname=2006-11-20_0953_lmc_dec003.rpf,10787,A3266,67.85,-61.44
2006-11-20_1010_lmc_dec007.rpf,lmc_dec007,P563,67.3532,-61.5987,1384.0,256.0,,54059.424398,54059.426898,http://atoa.atnf.csiro.au/RPFITS?fname=2006-11-20_1010_lmc_dec007.rpf,10787,A3266,67.85,-61.44
2006-11-20_1019_lmc_dec009.rpf,lmc_dec009,P563,67.7214,-61.6349,1384.0,256.0,,54059.430509,54059.433009,http://atoa.atnf.csiro.au/RPFITS?fname=2006-11-20_1019_lmc_dec009.rpf,10787,A3266,67.85,-61.44
2006-11-20_1028_lmc_dec011.rpf,lmc_dec011,P563,68.0903,-61.67,1384.0,256.0,,54059.43662,54059.43912,http://atoa.atnf.csiro.au/RPFITS?fname=2006-11-20_1028_lmc_dec011.rpf,10787,A3266,67.85,-61.44
2006-11-20_1037_lmc_dec013.rpf,lmc_dec013,P563,68.4601,-61.7041,1384.0,256.0,,54059.442731,54059.445231,http://atoa.atnf.csiro.au/RPFITS?fname=2006-11-20_1037_lmc_dec013.rpf,10787,A3266,67.85,-61.44
2006-11-20_1046_lmc_dec015.rpf,lmc_dec015,P563,68.8305,-61.737,1384.0,256.0,,54059.448843,54059.451343,http://atoa.atnf.csiro.au/RPFITS?fname=2006-11-20_1046_lmc_dec015.rpf,10787,A3266,67.85,-61.44
2006-11-20_1124_lmc_dec017.rpf,lmc_dec017,P563,69.2016,-61.769,1384.0,256.0,,54059.475417,54059.477917,http://atoa.atnf.csiro.au/RPFITS?fname=2006-11-20_1124_lmc_dec017.rpf,10787,A3266,67.85,-61.44
2006-11-20_1133_lmc_dec019.rpf,lmc_dec019,P563,69.5734,-61.7998,1384.0,256.0,,54059.481528,54059.484028,http://atoa.atnf.csiro.au/RPFITS?fname=2006-11-20_1133_lmc_dec019.rpf,10787,A3266,67.85,-61.44
2006-11-20_1141_lmc_dec021.rpf,lmc_dec021,P563,69.9459,-61.8295,1384.0,256.0,,54059.487639,54059.490139,http://atoa.atnf.csiro.au/RPFITS?fname=2006-11-20_1141_lmc_dec021.rpf,10787,A3266,67.85,-61.44
2006-11-20_1150_lmc_dec023.rpf,lmc_dec023,P563,70.319,-61.8582,1384.0,256.0,,54059.49375,54059.49625,http://atoa.atnf.csiro.au/RPFITS?fname=2006-11-20_1150_lmc_dec023.rpf,10787,A3266,67.85,-61.44
2006-11-20_1159_lmc_dec025.rpf,lmc_dec025,P563,70.6927,-61.8858,1384.0,256.0,,54059.499861,54059.502361,http://atoa.atnf.csiro.au/RPFITS?fname=2006-11-20_1159_lmc_dec025.rpf,10787,A3266,67.85,-61.44
2006-11-20_1208_lmc_dec027.rpf,lmc_dec027,P563,71.0669,-61.9123,1384.0,256.0,,54059.505972,54059.508472,http://atoa.atnf.csiro.au/RPFITS?fname=2006-11-20_1208_lmc_dec027.rpf,10787,A3266,67.85,-61.44
2006-11-20_1217_lmc_dec029.rpf,lmc_dec029,P563,71.4418,-61.9377,1384.0,256.0,,54059.512083,54059.514583,http://atoa.atnf.csiro.au/RPFITS?fname=2006-11-20_1217_lmc_dec029.rpf,10787,A3266,67.85,-61.44
2006-11-20_1225_lmc_dec031.rpf,lmc_dec031,P563,71.8172,-61.962,1384.0,256.0,,54059.518194,54059.520694,http://atoa.atnf.csiro.au/RPFITS?fname=2006-11-20_1225_lmc_dec031.rpf,10787,A3266,67.85,-61.44
2006-11-21_1539_lmc_ra003.rpf,lmc_ra003,P563,66.174,-61.6587,1384.0,256.0,,54060.652639,54060.655139,http://atoa.atnf.csiro.au/RPFITS?fname=2006-11-21_1539_lmc_ra003.rpf,10787,A3266,67.85,-61.44
2006-11-21_1548_lmc_ra005.rpf,lmc_ra005,P563,66.0937,-61.8335,1384.0,256.0,,54060.65875,54060.66125,http://atoa.atnf.csiro.au/RPFITS?fname=2006-11-21_1548_lmc_ra005.rpf,10787,A3266,67.85,-61.44
2000-04-05_0435_p26.rpf,RDor_R,P260,69.19,-61.993889,22220.0,64.0,,51639.191343,51639.194294,http://atoa.atnf.csiro.au/RPFITS?fname=2000-04-05_0435_p26.rpf,820,A3266,67.85,-61.44
2000-04-07_0452_p26.rpf,RDor,P260,69.19,-62.160556,22220.0,64.0,,51641.203438,51641.2175,http://atoa.atnf.csiro.au/RPFITS?fname=2000-04-07_0452_p26.rpf,2597,A3266,67.85,-61.44
2001-07-02_0249_p371.rpf,rdor_S,P371,69.207791,-62.068889,22216.4,64.0,,52092.148692,52092.156331,http://atoa.atnf.csiro.au/RPFITS?fname=2001-07-02_0249_p371.rpf,9510,A3266,67.85,-61.44
2006-11-21_1557_lmc_ra007.rpf,lmc_ra007,P563,66.0124,-62.0081,1384.0,256.0,,54060.664861,54060.667361,http://atoa.atnf.csiro.au/RPFITS?fname=2006-11-21_1557_lmc_ra007.rpf,10787,A3266,67.85,-61.44
2006-11-20_1002_lmc_dec005.rpf,lmc_dec005,P563,66.9857,-61.5615,1384.0,256.0,,54059.418287,54059.420787,http://atoa.atnf.csiro.au/RPFITS?fname=2006-11-20_1002_lmc_dec005.rpf,10787,A3266,67.85,-61.44
2006-11-20_0944_lmc_dec001.rpf,lmc_dec001,P563,66.2533,-61.4838,1384.0,256.0,,54059.406065,54059.408565,http://atoa.atnf.csiro.au/RPFITS?fname=2006-11-20_0944_lmc_dec001.rpf,10787,A3266,67.85,-61.44
2001-08-05_0148_PRCB-06.rpf,PRCB-06,P378,70.781667,-62.328289,1394.3,64.0,,52126.07566,52126.087928,http://atoa.atnf.csiro.au/RPFITS?fname=2001-08-05_0148_PRCB-06.rpf,19390,A3266,67.85,-61.44
2003-09-25_1620_P424SRC_FS_0420-625_1266.rpf,0420-625,P424,65.233575,-62.394351,1266.5,64.0,,52907.681042,52907.682373,http://atoa.atnf.csiro.au/RPFITS?fname=2003-09-25_1620_P424SRC_FS_0420-625_1266.rpf,2590,A3266,67.85,-61.44
2001-06-30_0311_p371.rpf,rdor_R,P371,69.901823,-62.077222,22216.4,64.0,,52090.164375,52090.16941,http://atoa.atnf.csiro.au/RPFITS?fname=2001-06-30_0311_p371.rpf,8347,A3266,67.85,-61.44
2001-07-02_0056_p371.rpf,rdor_R,P371,69.901823,-62.077222,22216.4,64.0,,52092.069699,52092.077627,http://atoa.atnf.csiro.au/RPFITS?fname=2001-07-02_0056_p371.rpf,9202,A3266,67.85,-61.44
2001-06-30_0111_p371.rpf,rdor_S,P371,69.19,-62.077222,22216.4,64.0,,52090.080694,52090.085613,http://atoa.atnf.csiro.au/RPFITS?fname=2001-06-30_0111_p371.rpf,8277,A3266,67.85,-61.44
2001-07-02_0056_p371.rpf,rdor_S,P371,69.19,-62.068889,22216.4,64.0,,52092.069699,52092.077627,http://atoa.atnf.csiro.au/RPFITS?fname=2001-07-02_0056_p371.rpf,9202,A3266,67.85,-61.44
2001-04-28_0949_HIPEQ1258-04.rpf,HIPEQ1258-04a,P386,194.654167,-4.333333,1413.7,8.0,,52027.409456,52027.424387,http://atoa.atnf.csiro.au/RPFITS?fname=2001-04-28_0949_HIPEQ1258-04.rpf,12547,A1651,194.84,-4.19
2003-07-16_0804_P387_SEQ_FU_130431.8-0334.mbf,SEQ_FU_130431.,P387,196.1325,-3.573611,1414.0,8.0,,52836.336829,52836.348634,http://atoa.atnf.csiro.au/RPFITS?fname=2003-07-16_0804_P387_SEQ_FU_130431.8-0334.mbf,9730,A1651,194.84,-4.19
2014-09-10_0330-P000_13MM_SPOT.rpf,1253-055_R,P000,195.051654,-5.789312,22234.3,16.0,,56910.146088,56910.148125,http://atoa.atnf.csiro.au/RPFITS?fname=2014-09-10_0330-P000_13MM_SPOT.rpf,2902,A1651,194.84,-4.19
2001-04-27_1032_HIPEQ1255-0.rpf,HIPEQ1255-03,P386,193.783333,-3.4,1413.4,8.0,,52026.439028,52026.453958,http://atoa.atnf.csiro.au/RPFITS?fname=2001-04-27_1032_HIPEQ1255-0.rpf,12547,A1651,194.84,-4.19
2003-07-14_0911_P387_SEQ_125508.0-0324.mbf,SEQ_125508.0-0,P387,193.783333,-3.4,1413.4,8.0,,52834.383125,52834.395046,http://atoa.atnf.csiro.au/RPFITS?fname=2003-07-14_0911_P387_SEQ_125508.0-0324.mbf,9730,A1651,194.84,-4.19
2002-04-14_1617_brt054_p370.mbf,J1255-03,P370,193.916667,-3.398056,1413.4,8.0,,52378.678785,52378.690995,http://atoa.atnf.csiro.au/RPFITS?fname=2002-04-14_1617_brt054_p370.mbf,9730,A1651,194.84,-4.19
2002-04-14_1636_brt054_p370.mbf,J1255-03,P370,193.916667,-3.398056,1413.4,8.0,,52378.691979,52378.704074,http://atoa.atnf.csiro.au/RPFITS?fname=2002-04-14_1636_brt054_p370.mbf,9730,A1651,194.84,-4.19
2011-08-30_0730-P795_SATURN_DEC.rpf,SATURN,P795,194.553629,-3.730956,21500.0,1024.0,,55803.313171,55803.313819,http://atoa.atnf.csiro.au/RPFITS?fname=2011-08-30_0730-P795_SATURN_DEC.rpf,5822,A1651,194.84,-4.19
2011-08-30_0732-P795_SATURN_DEC.rpf,SATURN,P795,194.553715,-3.730994,21500.0,1024.0,,55803.314051,55803.314699,http://atoa.atnf.csiro.au/RPFITS?fname=2011-08-30_0732-P795_SATURN_DEC.rpf,5822,A1651,194.84,-4.19
2011-08-30_0733-P795_SATURN_DEC.rpf,SATURN,P795,194.553798,-3.731031,21500.0,1024.0,,55803.314931,55803.315208,http://atoa.atnf.csiro.au/RPFITS?fname=2011-08-30_0733-P795_SATURN_DEC.rpf,2722,A1651,194.84,-4.19
2011-08-30_0741-P795_SATURN_DEC.rpf,SATURN,P795,194.553863,-3.73106,21500.0,1024.0,,55803.320347,55803.321042,http://atoa.atnf.csiro.au/RPFITS?fname=2011-08-30_0741-P795_SATURN_DEC.rpf,6210,A1651,194.84,-4.19
2011-08-30_0742-P795_SATURN_DEC.rpf,SATURN,P795,194.554401,-3.731299,21500.0,1024.0,,55803.321458,55803.322153,http://atoa.atnf.csiro.au/RPFITS?fname=2011-08-30_0742-P795_SATURN_DEC.rpf,6210,A1651,194.84,-4.19
2011-08-30_0744-P795_SATURN_DEC.rpf,SATURN,P795,194.554506,-3.731345,21500.0,1024.0,,55803.322569,55803.323264,http://atoa.atnf.csiro.au/RPFITS?fname=2011-08-30_0744-P795_SATURN_DEC.rpf,6210,A1651,194.84,-4.19
2011-08-30_0745-P795_SATURN_DEC.rpf,SATURN,P795,194.554611,-3.731392,21500.0,1024.0,,55803.323681,55803.324375,http://atoa.atnf.csiro.au/RPFITS?fname=2011-08-30_0745-P795_SATURN_DEC.rpf,6210,A1651,194.84,-4.19
2016-11-19_2353-P935_1253-055_cal.rpf,1253-055,P935,194.046527,-5.789312,724.0,8.0,,57711.995579,57711.998542,http://atoa.atnf.csiro.au/RPFITS?fname=2016-11-19_2353-P935_1253-055_cal.rpf,8500,A1651,194.84,-4.19
2016-11-19_2358-P935_1253-055_ncal.rpf,1253-055,P935,194.046527,-5.789312,724.0,8.0,,57711.999144,57712.002106,http://atoa.atnf.csiro.au/RPFITS?fname=2016-11-19_2358-P935_1253-055_ncal.rpf,8500,A1651,194.84,-4.19
2013-09-20_0209-P000_MB20_SPOT.rpf,1253-055,P000,194.046529,-5.789311,1370.0,16.0,,56555.090243,56555.093137,http://atoa.atnf.csiro.au/RPFITS?fname=2013-09-20_0209-P000_MB20_SPOT.rpf,6960,A1651,194.84,-4.19
2011-10-21_0204-P000_CALONOFF.rpf,sigCALOFF_S,P000,194.046529,-5.789311,1380.0,64.0,,55855.086481,55855.088738,http://atoa.atnf.csiro.au/RPFITS?fname=2011-10-21_0204-P000_CALONOFF.rpf,230,A1651,194.84,-4.19
2014-08-15_0449-P000_MULTI_SPOT.rpf,1253-055,P000,194.046527,-5.789312,1380.0,64.0,,56884.201238,56884.205058,http://atoa.atnf.csiro.au/RPFITS?fname=2014-08-15_0449-P000_MULTI_SPOT.rpf,1330,A1651,194.84,-4.19
2014-08-29_0328-P000_MULTI_SPOT.rpf,1253-055,P000,194.046527,-5.789312,1380.0,64.0,,56898.145208,56898.14544,http://atoa.atnf.csiro.au/RPFITS?fname=2014-08-29_0328-P000_MULTI_SPOT.rpf,157,A1651,194.84,-4.19
2016-07-12_0422-P000_H-OH_SPOT.rpf,1253-055,P000,194.046527,-5.789312,1380.0,256.0,,57581.182338,57581.182384,http://atoa.atnf.csiro.au/RPFITS?fname=2016-07-12_0422-P000_H-OH_SPOT.rpf,57,A1651,194.84,-4.19
2016-07-12_0423-P000_H-OH_SPOT.rpf,1253-055,P000,194.046527,-5.789312,1380.0,256.0,,57581.183171,57581.183495,http://atoa.atnf.csiro.au/RPFITS?fname=2016-07-12_0423-P000_H-OH_SPOT.rpf,207,A1651,194.84,-4.19
2016-07-12_0425-P000_H-OH_SPOT.rpf,1253-055,P000,194.046529,-5.789311,1380.0,64.0,,57581.18419,57581.186829,http://atoa.atnf.csiro.au/RPFITS?fname=2016-07-12_0425-P000_H-OH_SPOT.rpf,1030,A1651,194.84,-4.19
2016-07-12_0559-P000.rpf,1253-055,P000,194.046527,-5.789312,1380.0,64.0,,57581.249931,57581.250347,http://atoa.atnf.csiro.au/RPFITS?fname=2016-07-12_0559-P000.rpf,257,A1651,194.84,-4.19
2016-07-12_0604-P000_H-OH_SPOT.rpf,1253-055,P000,194.046529,-5.789311,1380.0,64.0,,57581.25331,57581.255995,http://atoa.atnf.csiro.au/RPFITS?fname=2016-07-12_0604-P000_H-OH_SPOT.rpf,1030,A1651,194.84,-4.19
2018-07-20_0554-P000.rpf,1253-055_S,P000,194.046527,-5.789312,1380.0,64.0,,58319.246366,58319.248032,http://atoa.atnf.csiro.au/RPFITS?fname=2018-07-20_0554-P000.rpf,932,A1651,194.84,-4.19
2018-07-20_0559-P000_MULTI_SPOT.rpf,1253-055,P000,194.046529,-5.789311,1380.0,64.0,,58319.249468,58319.252894,http://atoa.atnf.csiro.au/RPFITS?fname=2018-07-20_0559-P000_MULTI_SPOT.rpf,1430,A1651,194.84,-4.19
2020-07-15_1105-P000_MULTI_SPOT.rpf,1253-055,P000,194.046527,-5.789312,1380.0,64.0,,59045.462431,59045.46581,http://atoa.atnf.csiro.au/RPFITS?fname=2020-07-15_1105-P000_MULTI_SPOT.rpf,1430,A1651,194.84,-4.19
2016-08-30_0239-P486_G344_41.rpf,1253-055,P486,194.046527,-5.789312,1425.0,8.0,,57630.111134,57630.11456,http://atoa.atnf.csiro.au/RPFITS?fname=2016-08-30_0239-P486_G344_41.rpf,10810,A1651,194.84,-4.19
2016-09-28_0524-P999.rpf,1253-055,P999,194.046527,-5.789312,1665.0,256.0,,57659.230347,57659.225532,http://atoa.atnf.csiro.au/RPFITS?fname=2016-09-28_0524-P999.rpf,3922,A1651,194.84,-4.19
2022-05-05_0945-P960_UWL_LEVCAL.rpf,1253-055_S,P960,194.046527,-5.789312,3000.0,64.0,,59704.406782,59704.407801,http://atoa.atnf.csiro.au/RPFITS?fname=2022-05-05_0945-P960_UWL_LEVCAL.rpf,582,A1651,194.84,-4.19
2022-05-05_0951-P960_UWL_SPOT.rpf,1253-055,P960,194.046529,-5.789311,3000.0,64.0,,59704.410764,59704.413218,http://atoa.atnf.csiro.au/RPFITS?fname=2022-05-05_0951-P960_UWL_SPOT.rpf,930,A1651,194.84,-4.19
2022-05-05_0955-P960_UWL_SPOT.rpf,1253-055,P960,194.046529,-5.789311,3000.0,64.0,,59704.413634,59704.416088,http://atoa.atnf.csiro.au/RPFITS?fname=2022-05-05_0955-P960_UWL_SPOT.rpf,930,A1651,194.84,-4.19
2022-05-05_0959-P960_UWL_SPOT.rpf,1253-055,P960,194.046529,-5.789311,3000.0,64.0,,59704.416505,59704.418958,http://atoa.atnf.csiro.au/RPFITS?fname=2022-05-05_0959-P960_UWL_SPOT.rpf,930,A1651,194.84,-4.19
2022-05-05_1003-P960_UWL_SPOT.rpf,1253-055,P960,194.046529,-5.789311,3000.0,64.0,,59704.419375,59704.421829,http://atoa.atnf.csiro.au/RPFITS?fname=2022-05-05_1003-P960_UWL_SPOT.rpf,930,A1651,194.84,-4.19
2022-05-05_1007-P960_UWL_SPOT.rpf,1253-055,P960,194.046529,-5.789311,3000.0,64.0,,59704.422292,59704.424745,http://atoa.atnf.csiro.au/RPFITS?fname=2022-05-05_1007-P960_UWL_SPOT.rpf,930,A1651,194.84,-4.19
2022-05-05_1014-P960_UWL_SPOT.rpf,1253-055,P960,194.046529,-5.789311,3000.0,64.0,,59704.426505,59704.428958,http://atoa.atnf.csiro.au/RPFITS?fname=2022-05-05_1014-P960_UWL_SPOT.rpf,930,A1651,194.84,-4.19
2022-05-05_1151-P960_UWL_SPOT.rpf,1253-055,P960,194.046527,-5.789312,3000.0,64.0,,59704.494144,59704.496597,http://atoa.atnf.csiro.au/RPFITS?fname=2022-05-05_1151-P960_UWL_SPOT.rpf,930,A1651,194.84,-4.19
2011-06-08_0943-P000_beam_3100.rpf,0823-500,P000,194.046527,-5.789312,3100.0,64.0,,55720.405405,55720.407257,http://atoa.atnf.csiro.au/RPFITS?fname=2011-06-08_0943-P000_beam_3100.rpf,860,A1651,194.84,-4.19
2011-06-08_0947-P000_beam_3100.rpf,1253-055,P000,194.046529,-5.789311,3100.0,64.0,,55720.407894,55720.411771,http://atoa.atnf.csiro.au/RPFITS?fname=2011-06-08_0947-P000_beam_3100.rpf,1687,A1651,194.84,-4.19
2011-06-08_0956-P000.rpf,1253-055,P000,194.046529,-5.789311,3100.0,64.0,,55720.414028,55720.417789,http://atoa.atnf.csiro.au/RPFITS?fname=2011-06-08_0956-P000.rpf,1720,A1651,194.84,-4.19
2011-06-08_1008-P000.rpf,1253-055,P000,194.046529,-5.789311,3100.0,64.0,,55720.422419,55720.42375,http://atoa.atnf.csiro.au/RPFITS?fname=2011-06-08_1008-P000.rpf,437,A1651,194.84,-4.19
2011-06-08_1012-P000.rpf,1253-055,P000,194.046529,-5.789311,3100.0,64.0,,55720.425602,55720.427975,http://atoa.atnf.csiro.au/RPFITS?fname=2011-06-08_1012-P000.rpf,940,A1651,194.84,-4.19
2011-06-08_1017-P000.rpf,1253-055,P000,194.046527,-5.789312,3100.0,64.0,,55720.42919,55720.432951,http://atoa.atnf.csiro.au/RPFITS?fname=2011-06-08_1017-P000.rpf,1720,A1651,194.84,-4.19
2011-06-08_1025-P000.rpf,1253-055,P000,194.046527,-5.789312,3100.0,64.0,,55720.434225,55720.436597,http://atoa.atnf.csiro.au/RPFITS?fname=2011-06-08_1025-P000.rpf,520,A1651,194.84,-4.19
2011-06-08_1031-P000.rpf,1253-055,P000,194.046527,-5.789312,3100.0,64.0,,55720.438681,55720.4425,http://atoa.atnf.csiro.au/RPFITS?fname=2011-06-08_1031-P000.rpf,940,A1651,194.84,-4.19
2015-10-09_0000-P000.rpf,1253-055,P000,194.046529,-5.789311,3100.0,64.0,,57304.00015,57304.000671,http://atoa.atnf.csiro.au/RPFITS?fname=2015-10-09_0000-P000.rpf,307,A1651,194.84,-4.19
2015-10-08_2352-P000_1050CM_SPOT.rpf,1253-055,P000,194.046529,-5.789311,3100.0,64.0,,57304.45331,57304.456782,http://atoa.atnf.csiro.au/RPFITS?fname=2015-10-08_2352-P000_1050CM_SPOT.rpf,1422,A1651,194.84,-4.19
2015-10-08_2358-P000_1050CM_SPOT.rpf,1253-055,P000,194.046529,-5.789311,3100.0,64.0,,57304.457292,57304.457847,http://atoa.atnf.csiro.au/RPFITS?fname=2015-10-08_2358-P000_1050CM_SPOT.rpf,332,A1651,194.84,-4.19
2015-10-09_0001-P000_1050CM_SPOT.rpf,1253-055,P000,194.046529,-5.789311,3100.0,64.0,,57304.45956,57304.459838,http://atoa.atnf.csiro.au/RPFITS?fname=2015-10-09_0001-P000_1050CM_SPOT.rpf,182,A1651,194.84,-4.19
2001-11-28_0344_P389-HIPASSJ1351-3109.mbf,HIPASSJ1351-31,P389,207.835833,-31.16,1396.9,8.0,,52241.156215,52241.168021,http://atoa.atnf.csiro.au/RPFITS?fname=2001-11-28_0344_P389-HIPASSJ1351-3109.mbf,9327,A3571,206.87,-32.85
2001-09-19_0510_p387HIPASSJ1354-32.mbf,HIPASSJ1354-32,P387,208.5475,-32.8775,1399.8,8.0,,52171.21559,52171.224155,http://atoa.atnf.csiro.au/RPFITS?fname=2001-09-19_0510_p387HIPASSJ1354-32.mbf,6107,A3571,206.87,-32.85
2001-09-19_0426_p387HIPASSJ1340-33.mbf,HIPASSJ1340-33,P387,205.14625,-33.666389,1402.1,8.0,,52171.18515,52171.194005,http://atoa.atnf.csiro.au/RPFITS?fname=2001-09-19_0426_p387HIPASSJ1340-33.mbf,6107,A3571,206.87,-32.85
1999-05-22_0812_P330_08a.mbf,P330_08a,P330,205.2371,-32.3802,1418.0,8.0,,51320.342361,51320.345891,http://atoa.atnf.csiro.au/RPFITS?fname=1999-05-22_0812_P330_08a.mbf,7140,A3571,206.87,-32.85
1999-05-22_0824_P330_10a.mbf,P330_10a,P330,206.1144,-32.371,1418.0,8.0,,51320.350579,51320.354109,http://atoa.atnf.csiro.au/RPFITS?fname=1999-05-22_0824_P330_10a.mbf,7140,A3571,206.87,-32.85
1999-05-22_0913_P330_08b.mbf,P330_08b,P330,205.3468,-32.3794,1418.0,8.0,,51320.384549,51320.388021,http://atoa.atnf.csiro.au/RPFITS?fname=1999-05-22_0913_P330_08b.mbf,7025,A3571,206.87,-32.85
1999-05-22_0925_P330_10b.mbf,P330_10b,P330,206.2241,-32.3695,1418.0,8.0,,51320.392824,51320.396296,http://atoa.atnf.csiro.au/RPFITS?fname=1999-05-22_0925_P330_10b.mbf,7025,A3571,206.87,-32.85
1999-05-22_1015_P330_06c.mbf,P330_06c,P330,204.5792,-32.3834,1418.0,8.0,,51320.427662,51320.431134,http://atoa.atnf.csiro.au/RPFITS?fname=1999-05-22_1015_P330_06c.mbf,7025,A3571,206.87,-32.85
1999-05-22_1027_P330_08c.mbf,P330_08c,P330,205.4564,-32.3784,1418.0,8.0,,51320.43559,51320.43912,http://atoa.atnf.csiro.au/RPFITS?fname=1999-05-22_1027_P330_08c.mbf,7140,A3571,206.87,-32.85
1999-05-22_1038_P330_10c.mbf,P330_10c,P330,206.3337,-32.3678,1418.0,8.0,,51320.443519,51320.447049,http://atoa.atnf.csiro.au/RPFITS?fname=1999-05-22_1038_P330_10c.mbf,7140,A3571,206.87,-32.85
2001-06-02_1523_p375_J1341_dec5.mbf,p375_J1341_dec,P375,205.8125,-31.4134,1418.1,8.0,,52062.641169,52062.643252,http://atoa.atnf.csiro.au/RPFITS?fname=2001-06-02_1523_p375_J1341_dec5.mbf,1120,A3571,206.87,-32.85
2001-06-02_1530_p375_J1341_dec7.mbf,p375_J1341_dec,P375,206.6805,-31.408,1418.1,8.0,,52062.646319,52062.648345,http://atoa.atnf.csiro.au/RPFITS?fname=2001-06-02_1530_p375_J1341_dec7.mbf,1120,A3571,206.87,-32.85
2001-06-03_0729_p375_J1341_ra7.mbf,p375_J1341_ra7,P375,207.1501,-30.9953,1418.1,8.0,,52063.31235,52063.314375,http://atoa.atnf.csiro.au/RPFITS?fname=2001-06-03_0729_p375_J1341_ra7.mbf,1090,A3571,206.87,-32.85
1998-05-09_1519_d134235-30_006a.hpf,D134235-30_006A,P298,205.6457,-34.3,1394.5,64.0,,50943.055174,50943.061192,http://atoa.atnf.csiro.au/RPFITS?fname=1998-05-09_1519_d134235-30_006a.hpf,11302,A3571,206.87,-32.85
1998-05-09_1537_d134758-30_008a.hpf,D134758-30_008A,P298,206.9928,-34.3,1394.5,64.0,,50943.067905,50943.073924,http://atoa.atnf.csiro.au/RPFITS?fname=1998-05-09_1537_d134758-30_008a.hpf,11302,A3571,206.87,-32.85
1998-05-09_1633_d134340-30_006c.hpf,D134340-30_006C,P298,205.9151,-34.3,1394.5,64.0,,50943.10662,50943.112639,http://atoa.atnf.csiro.au/RPFITS?fname=1998-05-09_1633_d134340-30_006c.hpf,11302,A3571,206.87,-32.85
1998-05-09_1651_d134903-30_008c.hpf,D134903-30_008C,P298,207.2622,-34.3,1394.5,64.0,,50943.119294,50943.125313,http://atoa.atnf.csiro.au/RPFITS?fname=1998-05-09_1651_d134903-30_008c.hpf,11302,A3571,206.87,-32.85
1998-05-09_1710_d134935-30_008d.hpf,D134935-30_008D,P298,207.3969,-34.3,1394.5,64.0,,50943.132373,50943.138391,http://atoa.atnf.csiro.au/RPFITS?fname=1998-05-09_1710_d134935-30_008d.hpf,11302,A3571,206.87,-32.85
1998-05-10_0846_d134412-30_006d.hpf,D134412-30_006D,P298,206.0498,-34.3,1394.5,64.0,,50943.782141,50943.78816,http://atoa.atnf.csiro.au/RPFITS?fname=1998-05-10_0846_d134412-30_006d.hpf,11302,A3571,206.87,-32.85
1998-05-11_1031_d134412-30_006d.hpf,D134412-30_006D,P298,206.0498,-34.3,1394.5,64.0,,50944.855289,50944.861308,http://atoa.atnf.csiro.au/RPFITS?fname=1998-05-11_1031_d134412-30_006d.hpf,11302,A3571,206.87,-32.85
1998-05-10_0942_d134307-30_006b.hpf,D134307-30_006B,P298,205.7805,-34.3,1394.5,64.0,,50943.821319,50943.827338,http://atoa.atnf.csiro.au/RPFITS?fname=1998-05-10_0942_d134307-30_006b.hpf,11302,A3571,206.87,-32.85
1998-05-11_1511_d134307-30_006b.hpf,D134307-30_006B,P298,205.7805,-34.3,1394.5,64.0,,50945.049502,50945.055521,http://atoa.atnf.csiro.au/RPFITS?fname=1998-05-11_1511_d134307-30_006b.hpf,11302,A3571,206.87,-32.85
1998-05-10_1000_d134831-30_008b.hpf,D134831-30_008B,P298,207.1275,-34.3,1394.5,64.0,,50943.834051,50943.840012,http://atoa.atnf.csiro.au/RPFITS?fname=1998-05-10_1000_d134831-30_008b.hpf,11195,A3571,206.87,-32.85
1998-05-11_1610_d134831-30_008b.hpf,D134831-30_008B,P298,207.1275,-34.3,1394.5,64.0,,50945.090822,50945.09684,http://atoa.atnf.csiro.au/RPFITS?fname=1998-05-11_1610_d134831-30_008b.hpf,11302,A3571,206.87,-32.85
