cluster_id,cluster_name,cluster_ra,cluster_dec,source_rank,source_ra,source_dec,separation_arcmin,peak_flux_mJy_beam,total_flux_mJy,major_axis_arcsec,minor_axis_arcsec,resolved,s_code
4,A401,44.74,13.58,34,44.65826759676625,13.672497949046859,7.315398942283831,0.3301843202697766,6.681663474645706,55.16225693083769,29.727483112922446,U,S
4,A401,44.74,13.58,35,44.76239710109879,13.704503434567844,7.583494389614844,158.55971441855752,262.4301042916528,15.164674664148944,13.044674372819893,R,M
4,A401,44.74,13.58,36,44.813573882964015,13.470338790344385,7.855789167583093,24.987483776787244,523.793644799164,135.88764504062223,29.226164692934784,R,M
4,A401,44.74,13.58,37,44.84647546906515,13.66051490594962,7.8668661308109735,3.8968261662006096,16.222534621462277,15.392207412236262,13.951951967336615,R,M
4,A401,44.74,13.58,38,44.77654309957634,13.706978039902966,7.911022082046173,0.8656408206544445,38.557582484198,68.63439493502338,52.590304394913915,U,S
4,A401,44.74,13.58,39,44.87195596316478,13.545169972818709,7.975247081886157,0.7482992988142716,2.3226343930153277,23.38868735479861,10.753223220184829,U,S
4,A401,44.74,13.58,40,44.84000898942091,13.487210326355651,8.064140018557728,4.743338735363301,8.285795962184448,13.444505926697893,10.527697457523887,U,S
4,A401,44.74,13.58,41,44.876167570767585,13.619578966976775,8.288459315522836,0.7126348641244685,0.5328599715915026,8.956923761781574,6.764589269218188,U,S
4,A401,44.74,13.58,42,44.72532939775665,13.442323713258377,8.30479725893874,0.5676432502250675,7.349019724552881,41.45988689244928,25.30163252365409,U,S
4,A401,44.74,13.58,43,44.77169977455751,13.71494515921714,8.304990243510481,2.103192056756828,3.2556394612406687,13.87923509529233,9.037934147572729,U,S
4,A401,44.74,13.58,44,44.73360185887084,13.435338577886943,8.687707838050313,0.5846354938127357,1.9022043261007973,21.900187264842838,12.037749002271692,U,S
4,A401,44.74,13.58,45,44.76753298339761,13.437362762055383,8.707668788602925,0.9420453259339716,1.4601209617037525,13.434035700792212,9.348264245165794,U,S
4,A401,44.74,13.58,46,44.844632361925825,13.68380083159339,8.71848108372971,0.9481158126272563,1.5690704603555292,15.091438391045177,8.88626092626072,U,S
4,A401,44.74,13.58,47,44.783984980869675,13.726467577608707,9.154598905493193,17.757789493948383,69.64084996766668,39.04755312569116,11.259476999365301,R,M
4,A401,44.74,13.58,48,44.57856972959348,13.600298277400967,9.493074882881446,0.9950106719079689,4.0519200626716865,24.70529982917223,13.35683184457384,U,S
4,A401,44.74,13.58,49,44.65428903548213,13.717206483048145,9.630502250829082,0.5260856413879553,2.2292402237899136,15.717725968805624,6.78532244165366,R,M
4,A401,44.74,13.58,50,44.74028504187751,13.74280555101709,9.768347197485866,0.7814791608769565,1.8294779626560402,19.147507023255194,9.907911091841536,U,S
4,A401,44.74,13.58,51,44.75691253471159,13.41711463250835,9.822806671530254,0.9487006208884653,1.5832954735785267,14.404936769654348,9.38725116743637,U,S
4,A401,44.74,13.58,52,44.85854589510694,13.696950684956024,9.8497349435684,0.8883422332441286,1.616889307868683,13.13291019525239,11.230789828978073,U,S
24,A399,44.46,13.05,1,44.46162747577484,13.06585785365355,0.9562143970748851,0.6397871162315356,6.386418729423341,17.961345690197213,9.842216761331006,R,M
24,A399,44.46,13.05,2,44.448218729317965,13.064432062292152,1.1063425137952674,0.7622920975155171,2.4099316473226375,12.964436102490621,6.192474055109304,R,M
24,A399,44.46,13.05,3,44.47445693819705,13.03399547020804,1.2791468070283338,1.799101329843638,5.116696486213456,17.30182152559324,13.317172574563358,U,S
24,A399,44.46,13.05,4,44.428363878037565,13.052177170379954,1.8537443134653635,0.4632821773441239,7.115210530991015,23.104110113947375,13.927551968329702,R,M
24,A399,44.46,13.05,5,44.43164247911365,13.02683228917255,2.1632998025443455,0.8096677174386475,2.322784143473265,20.371952895386926,11.408832126680196,U,S
24,A399,44.46,13.05,6,44.47078666688765,13.09152810799482,2.5702035003438786,0.6134210853510875,1.0485647379553642,14.223750715876768,9.736444204941256,U,S
24,A399,44.46,13.05,7,44.416701003683784,13.061978160754698,2.630850552384367,0.7502206952216363,3.2115642985879562,22.832551466622565,15.189755462979353,U,S
24,A399,44.46,13.05,8,44.50266190236017,13.077746557386034,2.9981505317808397,0.8682991313580858,5.2258899567061,28.644188006608072,17.022696134662116,U,S
24,A399,44.46,13.05,9,44.45998100856336,12.990122854199273,3.5926289195789196,1.2542545399507472,2.894002550144772,15.761401801134019,11.859966295696683,U,S
24,A399,44.46,13.05,10,44.51199806401259,13.014662852651158,3.7059521876326698,1.0525054673464769,522.6446960397149,271.49387828238747,148.17913240178515,U,S
24,A399,44.46,13.05,11,44.51463053357468,13.014745712768022,3.8304234204252157,9.229551522465648,53.82864561013638,143.70068615508865,29.784355076237652,R,M
24,A399,44.46,13.05,12,44.40515013610853,13.013855323854298,3.8707998556998744,53.777344884521845,90.99602542225085,14.673127724368719,11.365376742805253,R,M
24,A399,44.46,13.05,13,44.401903576112865,13.085466200922768,4.007217363803347,0.2151601467078814,48.527862776524934,189.22686274087584,96.56696136246676,U,S
24,A399,44.46,13.05,14,44.42758243726143,13.114222412223972,4.293911118174907,0.6190837600166996,2.954411996220627,27.385215390190883,14.118536554621462,U,S
24,A399,44.46,13.05,15,44.44160584273165,12.973719457059467,4.701456283528186,0.3676157471691624,52.17858373546285,127.6011907298447,90.11720639754382,U,S
24,A399,44.46,13.05,16,44.379627173350435,13.03877664689554,4.745947981318249,0.5999316393085995,1.8463724642927732,17.623674258496138,14.148109192176221,U,S
24,A399,44.46,13.05,17,44.41985202728724,13.124628631994417,5.0552081678752945,0.542478952298314,1.6897759603271765,21.941979634552894,11.501558565785736,U,S
24,A399,44.46,13.05,18,44.37363727190628,13.03402758594391,5.138261489673733,0.8365007561952479,3.69900238507436,22.690410183673524,15.788943414196202,U,S
24,A399,44.46,13.05,19,44.425854990276235,12.971052865749432,5.140232067154512,0.6547265650567621,1.0413897877200486,12.597848518992144,10.22873717250656,U,S
24,A399,44.46,13.05,20,44.495035003356755,13.128901340861796,5.157877724513256,1.038478223125552,2.596513759633764,16.870079196115455,12.00764562821678,U,S
24,A399,44.46,13.05,21,44.42781120107598,13.13777540921668,5.592393829069474,0.6258473482398057,1.9361875256041272,18.93198919196104,13.239463035434815,U,S
24,A399,44.46,13.05,22,44.46932450857948,13.14697989113876,5.844252630193623,0.5320026622320237,3.4652382087637608,20.05930625178841,5.420990187432596,R,M
24,A399,44.46,13.05,23,44.56135852803853,13.03693370974123,5.976248413603053,0.7366723261026129,1.4418476451758209,15.005319047129548,10.567316541309214,U,S
24,A399,44.46,13.05,24,44.380364244404234,12.987113222081797,5.992429821742362,2.1658290393401725,3.001003968133681,11.154278521510216,10.064018319188767,U,S
24,A399,44.46,13.05,25,44.513492098950536,13.13848508429383,6.161082225960681,1.2887824616437724,1.828386080893732,11.3913914151462,10.090054588351293,U,S
24,A399,44.46,13.05,26,44.45618056319233,13.152839947589065,6.174432448772808,0.4755162297089235,1.6509338696535645,23.404506219491818,12.01856743497898,U,S
24,A399,44.46,13.05,27,44.55792629588271,13.010019179298867,6.206610811208088,0.6681504057896082,14.771699325392973,26.08463668117227,24.090220696418672,R,M
24,A399,44.46,13.05,28,44.56715307517587,13.024944478556936,6.441343513083481,0.503843759236442,12.988431484559712,59.26455968367193,35.23942259019403,U,S
24,A399,44.46,13.05,29,44.393956837335416,13.137049577112656,6.494284476155306,0.42982637589053696,4.679105119653739,41.371343754694095,21.31867156109166,U,S
24,A399,44.46,13.05,30,44.493080739613724,13.156526949119849,6.677566415027364,1.074200144696194,2.1746658260725997,13.585613818409989,12.07296717614326,U,S
24,A399,44.46,13.05,31,44.57271709812195,13.030620475545165,6.6904352216914456,0.9169284138010317,4.092534577180469,19.718496474330486,18.33777306041369,U,S
24,A399,44.46,13.05,32,44.51560491838929,12.94699082018051,6.983333226593135,0.7435227910281691,81.8868643140536,100.15092086574172,30.22723334380553,R,M
24,A399,44.46,13.05,33,44.40780024394748,12.942174703984152,7.153174214734521,2.0685684706839553,2.550841266198077,10.57725575228356,9.445030191566145,U,S
24,A399,44.46,13.05,34,44.51225225455674,13.157998551680102,7.163317198294737,5.708409063872431,30.201605176516313,28.453700887891863,14.672935640532353,R,M
24,A399,44.46,13.05,35,44.480375854590655,12.927414972381548,7.450949446379091,0.6318411778743642,1.5317501990615976,11.873992272877524,4.651006174987787,R,M
24,A399,44.46,13.05,36,44.49601320487663,13.17520531333226,7.80151586989704,1.4137432313765825,4.281769468588455,19.80739056162065,12.388367126700166,U,S
24,A399,44.46,13.05,37,44.359439010364824,12.963418836652902,7.8452301893687295,147.5973527865658,367.5098863430139,53.60614814538666,12.388183589978004,R,M
24,A399,44.46,13.05,38,44.42132860073642,13.176559825269765,7.922701547138634,1.9841103996320213,3.1065518557864147,11.980922688904018,10.588060237894172,U,S
24,A399,44.46,13.05,39,44.44818548569627,12.917886296698448,7.95686129176439,1.932596651566778,3.9060126708806586,12.909416365122512,12.683608057382932,U,S
24,A399,44.46,13.05,40,44.32259069537925,13.067309759449026,8.098222512486105,0.558796837432816,0.6665268229831322,10.396018469369602,9.295708761296257,U,S
24,A399,44.46,13.05,41,44.49529282096919,12.917998376746317,8.184477990470493,0.4968614344655795,7.891687356576433,48.93871577269863,26.29274237477432,U,S
24,A399,44.46,13.05,42,44.33187919424493,12.979852949808496,8.591326738598983,1.467984008412626,4.866879411565825,21.13193007843344,12.710528784247936,U,S
24,A399,44.46,13.05,43,44.610540649773945,13.036468924305773,8.836775701925314,0.4836322926004828,1.03282174158101,18.288529055797422,9.460053790977392,U,S
24,A399,44.46,13.05,44,44.314698273571715,13.092074606065534,8.859503083195106,0.2712763917960381,10.838517844267404,71.85271494057051,45.051028294008994,U,S
24,A399,44.46,13.05,45,44.52840042871422,12.91598319614019,8.980574320624862,0.7392710994234339,2.507646582570302,18.697583485721587,14.697000776713407,U,S
24,A399,44.46,13.05,46,44.593602479969256,12.975723745607457,8.992312738950268,0.6694512899634171,1.3599097025701798,16.034440973564795,10.263430111648612,U,S
24,A399,44.46,13.05,47,44.308492182535986,13.1090427741921,9.536997119754092,0.7079379965224308,4.776018978957921,33.60139687553037,7.721272369803677,R,M
24,A399,44.46,13.05,48,44.33061730549043,13.146922732427752,9.538707468669969,0.713504027160248,1.767674330464731,19.4320530392843,10.329604766299015,U,S
24,A399,44.46,13.05,49,44.294760844069756,13.052869193144602,9.65977318487098,2.5522369297985295,7.733865761110592,22.61926027706604,8.865374219292722,R,M
24,A399,44.46,13.05,50,44.30878277681774,12.984557733555775,9.672697883514939,3.4876324463248167,4.936278508766162,11.14401881945517,10.289711656116708,U,S
24,A399,44.46,13.05,51,44.4072256121801,12.891916424939279,9.974308902094625,2.0956160153042642,3.001104861097007,11.76914434006722,9.857834045250367,U,S
29,A1650,194.67,-1.76,1,194.66619705039827,-1.6849851703020244,4.506664677116884,4.224474370679454,11.554843707116651,18.92248360450491,11.714136084796406,U,S
29,A1650,194.67,-1.76,2,194.58479104904382,-1.67457330636433,7.237841423103703,3.6905343773720576,12.69964836810894,12.896166465894465,8.024396440697709,R,M
29,A1650,194.67,-1.76,3,194.8184124836471,-1.8125896277480384,9.443193806590925,5.37088761417525,8.014317283041073,11.994509986525417,10.083803075320533,U,S
29,A1650,194.67,-1.76,4,194.70641380643502,-1.6029852540065166,9.670699644625818,51.42674093893398,113.63610910926269,17.122365328794896,11.174649900232254,R,M
29,A1650,194.67,-1.76,5,194.7059617941386,-1.601374948625661,9.758819568124537,2.441529240578188,79.92790717519608,71.4122813071863,37.148875736595386,U,S
44,RXC J1217.6+0339,184.42,3.66,1,184.4173183225297,3.658908810497903,0.1734071882154573,7.324723554585359,447.1388135683313,87.22749258960557,56.71342144203362,U,S
44,RXC J1217.6+0339,184.42,3.66,2,184.41719009097113,3.663407990859766,0.26480186932440525,698.2934255007272,7324.75409932309,45.300847379774005,24.943697997402207,R,M
44,RXC J1217.6+0339,184.42,3.66,3,184.43146103733795,3.6461407780686477,1.0781653745449116,49.65718837532715,783.4395479248794,49.590370801478905,25.7815936786652,U,S
44,RXC J1217.6+0339,184.42,3.66,4,184.41002221691838,3.679433593537221,1.3101627094119195,3.4422953465087907,59.99626335430304,47.94581652309067,29.459006509385144,U,S
44,RXC J1217.6+0339,184.42,3.66,5,184.44618253835137,3.635891824698608,2.1331280638108527,31.28393677515278,366.6185614397841,42.7003688960812,13.450253992895368,R,M
44,RXC J1217.6+0339,184.42,3.66,6,184.47182901818266,3.6945710057894856,3.732728980611183,13.617236505450558,40.81743276811493,21.492715614640225,11.301891332444395,U,S
44,RXC J1217.6+0339,184.42,3.66,7,184.47132578283566,3.702401953355717,3.989617458453471,2.1211734909317883,7.698319664139252,22.922555116482975,12.830508861651634,U,S
44,RXC J1217.6+0339,184.42,3.66,8,184.37057348221177,3.610082719140099,4.210655960908374,327.5743572345985,6503.745054181572,72.20149493365983,32.98007346415897,R,M
44,RXC J1217.6+0339,184.42,3.66,9,184.48481391845758,3.6164446512062383,4.678844736052785,2.386395599233783,2.25134906714932,9.747736319262769,7.8427302946601545,U,S
44,RXC J1217.6+0339,184.42,3.66,10,184.3515197776599,3.6183925752202177,4.800684311303128,2.498247306560713,20.786479347446743,30.85266648318612,21.85470791464078,U,S
44,RXC J1217.6+0339,184.42,3.66,11,184.52241317851127,3.6600054315474693,6.132257949008451,2.150222107660087,2.710313683873273,12.546762198280597,8.14098330561819,U,S
44,RXC J1217.6+0339,184.42,3.66,12,184.42507721621845,3.7750714025785372,6.910973214814058,3.2651820722129483,7.959492801181451,15.120103594201142,13.066106119286363,U,S
44,RXC J1217.6+0339,184.42,3.66,13,184.52809934762567,3.706447244950134,7.047022697339743,2.420255604899322,6.169098635934749,15.975952513576447,6.752705890224966,R,M
44,RXC J1217.6+0339,184.42,3.66,14,184.5258105610894,3.747382301173335,8.223463928736393,19.37278486255294,101.2211533583538,47.034748477782166,14.577851169340933,R,M
44,RXC J1217.6+0339,184.42,3.66,15,184.28282953755397,3.6804773262852786,8.304735567559653,1.940886282965096,44.63936539556349,49.601193370344525,37.57795271118621,U,S
44,RXC J1217.6+0339,184.42,3.66,16,184.40220289811725,3.801393476024237,8.55026542000934,2.2908135894415893,3.9771732076658397,13.63119238290041,10.322041757728163,U,S
44,RXC J1217.6+0339,184.42,3.66,17,184.55268369173504,3.748330107445898,9.54993577483124,3.9303287280476153,11.417720337431636,16.096597115483544,14.625131645827224,U,S
44,RXC J1217.6+0339,184.42,3.66,18,184.2658403143344,3.5999724969017985,9.908767819465034,6.7686997819708425,10.164711367010026,11.18835584290647,9.093270668068117,R,M
59,A2055,229.69,6.23,1,229.69680085715828,6.2319356376964805,0.4219390831781963,408.8067586523953,2149.36057176729,45.269230111330266,41.36134650225424,R,M
59,A2055,229.69,6.23,2,229.69454327645093,6.235432568541155,0.4238857380475811,3.302360232386046,145.65285574026046,73.18881889462732,48.82592133275512,U,S
59,A2055,229.69,6.23,3,229.64566495716986,6.195657445123508,3.352484091942956,2.96670187390651,4.305290793690619,12.225090741239482,9.61807834825333,U,S
59,A2055,229.69,6.23,4,229.62000617632876,6.2075345560920745,4.3871216823001085,47.87580073996626,114.66326029942944,15.603909681295438,12.229023302894893,R,M
59,A2055,229.69,6.23,5,229.61640688646204,6.237421641449453,4.412007773424909,2.2013977841278214,3.140608043816588,13.420702992259676,8.612916335965739,U,S
59,A2055,229.69,6.23,6,229.60269550274376,6.227080108226177,5.210294782860647,0.337120014852358,2.6869802937816765,32.23201837895798,20.035760843646944,U,S
59,A2055,229.69,6.23,7,229.7652473502389,6.279397860805342,5.378324334569739,0.8330429633009478,0.9109584259507573,12.349221259072035,7.1742843501578655,U,S
59,A2055,229.69,6.23,8,229.76108796674043,6.170701608478022,5.535255385900893,1.0663414479262572,1.1172043707476091,10.64747719446129,7.97243228691336,U,S
59,A2055,229.69,6.23,9,229.69350619148295,6.137212244422598,5.571192509482062,0.9577087199214279,1.416986427280506,11.313704254844284,10.595979867127214,U,S
59,A2055,229.69,6.23,10,229.74836987799725,6.31148873000482,6.002041903217877,1.1402739879500787,1.3125135199469644,12.07984423983885,7.720019271233136,U,S
59,A2055,229.69,6.23,11,229.69937906265932,6.127833208369701,6.155485654271806,1.1730059360818048,2.153634427513517,13.2567363401647,11.221462198259049,U,S
59,A2055,229.69,6.23,12,229.59860994328747,6.175951734583435,6.342952266672597,2.1064173153525263,2.955483784007133,10.982564867607442,10.351444177222925,U,S
59,A2055,229.69,6.23,13,229.6950360666548,6.3413829696943855,6.689723907683968,3.092555983343682,4.3351470279253075,10.897831565695737,10.421595701234175,U,S
59,A2055,229.69,6.23,14,229.69949419932658,6.346507958188646,7.01337192441483,1.5055473122556036,1.741929780958126,9.86403411981387,9.503172602489208,U,S
59,A2055,229.69,6.23,15,229.60059465489647,6.319352958162753,7.561376511333771,11.761009212129233,280.85431449868696,56.830145349523036,39.102773488770666,R,M
59,A2055,229.69,6.23,16,229.82156280643966,6.251367090788994,7.951027749660465,12.780029581365485,17.97173010977293,11.269705009957216,10.109502072636062,U,S
59,A2055,229.69,6.23,17,229.58049548937745,6.149993345631763,8.106194437965843,1.3924759144256433,2.672422503879548,15.71041302243227,9.898202701229366,U,S
59,A2055,229.69,6.23,18,229.77216247811,6.109556827077013,8.731855891984289,0.42520835105414256,1.455513117013674,20.808028478849792,13.328823131968583,U,S
59,A2055,229.69,6.23,19,229.66040075527602,6.0853845146822545,8.854762712669066,1.5859324628099674,1.934236517075493,10.72797540680533,9.211540445118212,U,S
59,A2055,229.69,6.23,20,229.53867465868132,6.22036779553586,9.044465648248018,4.023178656175497,4.753903404123024,11.129025308930284,8.602941388007624,U,S
59,A2055,229.69,6.23,21,229.76463068001556,6.3614473430661445,9.05605779245736,7.210136105695348,8.764097001075887,10.459160270703856,9.415526571442175,U,S
59,A2055,229.69,6.23,22,229.8045213691859,6.130763615684265,9.06198458126318,2.8973482883704436,3.803046784971031,10.94657263374965,9.715266073658983,U,S
59,A2055,229.69,6.23,23,229.5643687398146,6.135850628719864,9.384627098819557,7.741790766817537,34.021021527455126,46.79323795006624,11.277461410852046,R,M
59,A2055,229.69,6.23,24,229.7477700070745,6.082558529852698,9.494035921634481,1.0505275302954051,1.5025008692605846,14.938652970966663,7.757305622774913,U,S
59,A2055,229.69,6.23,25,229.8325046329172,6.304071677231684,9.591030847733244,1.403404326937378,2.587946388902292,15.885699417087698,9.404657125767436,U,S
59,A2055,229.69,6.23,26,229.85278885901528,6.229846032170373,9.709654189916973,0.5806289004133871,1.9926100620524267,19.178812792427205,14.497252235085499,U,S
59,A2055,229.69,6.23,27,229.81284608095092,6.122938788182495,9.744887642470559,0.5765555887264545,0.6947090391370433,13.934279408218412,7.006148753970988,U,S
59,A2055,229.69,6.23,28,229.53168459041646,6.185200421974556,9.818338647397129,6.303501071489919,7.8053324864722535,10.56288447779882,9.498513843421007,U,S
63,A1750,202.71,-1.87,1,202.71582210066245,-1.7772871290395793,5.57371871061679,6.425173445531033,30.436211117402905,17.40032042280544,11.838910584932766,R,M
63,A1750,202.71,-1.87,2,202.7900357618846,-1.7328505875848341,9.526471788385548,3.0597740014394845,6.0015935491319725,15.203860769399704,10.450626264062825,U,S
65,A1307,173.22,14.47,1,173.21361518060692,14.460582646988923,0.6759228206176945,2.831147698676963,5.3439037409570345,12.974052217315387,11.78893570972314,U,S
65,A1307,173.22,14.47,2,173.20390037573804,14.464598433003925,0.9899042107902101,0.512946174287671,0.6261021034834526,13.448602521393306,7.354418624041073,U,S
65,A1307,173.22,14.47,3,173.23566344241647,14.483473829653066,1.2172093325543223,0.7104421394409667,5.2556210243343315,31.053477022868577,19.30384162021043,U,S
65,A1307,173.22,14.47,4,173.1925823718295,14.475972924607051,1.6326704587499028,4.411308094180279,36.82174376452936,40.33758811516552,17.637597958347676,R,M
65,A1307,173.22,14.47,5,173.2334176436624,14.502760305635494,2.1145256616384485,0.9613928001559642,2.3344272510692607,13.3427303516531,7.192166429582412,R,M
65,A1307,173.22,14.47,6,173.2061840347021,14.430205709420651,2.5189859131989256,0.48323841535919676,0.4185289935158466,11.1894456545353,6.272032377195054,U,S
65,A1307,173.22,14.47,7,173.17420537839223,14.46792466511802,2.663441919713958,0.4975960603536069,1.1625762120337666,19.25604744283069,9.831584142892348,U,S
65,A1307,173.22,14.47,8,173.17238866934366,14.464658772434198,2.7845980348666917,0.5727013300288403,0.6431249779830647,11.824481781653965,7.695393784172023,U,S
65,A1307,173.22,14.47,9,173.20971413249404,14.517658565859378,2.9212735814381983,15.198618420578176,34.47805707011571,18.14694934577097,11.82937309156946,R,M
65,A1307,173.22,14.47,10,173.2191431393499,14.420222164845738,2.987085037885502,0.4437513045874852,1.0394232069801104,11.688559870122793,4.68817833273634,R,M
65,A1307,173.22,14.47,11,173.16898268986128,14.477841907244212,3.001000349755212,6.036204160836964,7.191509227856398,10.13112342671834,9.528918741136808,U,S
65,A1307,173.22,14.47,12,173.2735416781263,14.48036494988776,3.172082842203203,0.40094370802800217,0.9478894707965305,18.401694244373502,10.410775598066323,U,S
65,A1307,173.22,14.47,13,173.22324963679594,14.524467590645884,3.273502784288289,0.714955292729634,2.0170694457706695,17.711628407575027,12.907426934665944,U,S
65,A1307,173.22,14.47,14,173.17617186458546,14.434576084860836,3.3169265716927643,2.2994858974095576,14.62898911084574,29.917612529080287,12.706982560912403,R,M
65,A1307,173.22,14.47,15,173.1985045852584,14.417180812497547,3.4063799192597184,0.4446408119044985,12.925810771541423,61.070647736933964,38.571565992455675,U,S
65,A1307,173.22,14.47,16,173.26587383200035,14.524176169309767,4.2032523573279486,0.4937052110139383,5.480481030897399,32.51080350098717,27.668674435188134,U,S
65,A1307,173.22,14.47,17,173.1819968351716,14.406376351948836,4.410070696097706,0.7933928022443881,5.557710022985286,30.045766221151542,18.891759795613833,U,S
65,A1307,173.22,14.47,18,173.14066895304512,14.471191550724187,4.609415414154057,0.5502057898662939,0.6682306305335503,13.359702085408589,7.366207410318866,U,S
65,A1307,173.22,14.47,19,173.2584058535041,14.540044527273052,4.758084708800731,85.85343711363798,678.1528746640354,28.691102528327132,21.11657344328311,R,M
65,A1307,173.22,14.47,20,173.30079672741056,14.447649517329772,4.8820530445984645,0.6046722772301371,1.2056428897584872,16.60929264183548,9.727920423647754,U,S
65,A1307,173.22,14.47,21,173.1721017223392,14.550046247165264,5.5504459496537875,2.002440270417153,3.150791639648039,11.879610744682354,10.73257480688116,U,S
65,A1307,173.22,14.47,22,173.23123866520243,14.378032253918683,5.556575560809993,0.6609688411791682,1.840794763222502,18.792612091358173,12.008691890027054,U,S
65,A1307,173.22,14.47,23,173.19600870517576,14.568709432968062,6.084294835631332,0.5798018084279655,0.821232901837795,11.482351434761478,9.995555582370395,U,S
65,A1307,173.22,14.47,24,173.14045918652567,14.404009663031088,6.085847677741651,0.35287583863972827,0.8124206066042049,17.770204118700786,10.497997036437507,U,S
65,A1307,173.22,14.47,25,173.2330318345325,14.368877599197337,6.114420248293352,0.4633333757056173,3.113375726178361,22.750414426830964,7.086904323667083,R,M
65,A1307,173.22,14.47,26,173.19211491743525,14.36640545312889,6.423419106891104,0.887727071679727,59.55589002550941,65.39196561576625,37.438936335225634,R,M
65,A1307,173.22,14.47,27,173.2178216633354,14.579331367998948,6.561102115038425,0.5508766290770566,0.38419417628831404,7.891113100937495,7.161661002473067,U,S
65,A1307,173.22,14.47,28,173.1916636007931,14.585721656672,7.135694440083094,0.27955347956853616,1.49869056046944,22.213578089826157,19.555948551954163,U,S
65,A1307,173.22,14.47,29,173.0994294570636,14.436406223427046,7.289494314998736,0.4445204076593294,0.27409222775921976,7.682164674017809,6.503588620445975,U,S
65,A1307,173.22,14.47,30,173.18781678519528,14.347267028343742,7.597764661659629,0.27106312591613246,12.367709869644935,48.28783948381091,22.629724162194506,R,M
65,A1307,173.22,14.47,31,173.16824782324053,14.58712873180683,7.643556434476075,0.42803557253990576,1.3363955221091297,19.898257644502735,12.714103742710439,U,S
65,A1307,173.22,14.47,32,173.3560519047787,14.465321847685804,7.909234299183251,0.4798558690787803,0.4629660848409617,10.415282409345954,7.506748651883296,U,S
65,A1307,173.22,14.47,33,173.08865012463846,14.40864776971833,8.47342436499174,0.6314597717978139,1.3288174556018055,18.079674467407347,9.431024210971572,U,S
65,A1307,173.22,14.47,34,173.17142215406616,14.326943321369463,9.035749631137262,0.47806109392740626,0.3813593274472611,10.891280445107897,5.934979293543972,U,S
65,A1307,173.22,14.47,35,173.09309540693755,14.55868546824132,9.091201481130776,0.8757025404877588,1.531191183824877,12.555485192780417,11.284180201947358,U,S
65,A1307,173.22,14.47,36,173.31436441570176,14.59312227632799,9.198436415587013,1.7874941943328309,2.0174398194435565,10.313069087233508,8.86837750344614,U,S
65,A1307,173.22,14.47,37,173.34067825582898,14.370639126495902,9.20421172089862,2.472800547959639,3.5476997854505155,11.59894535979627,10.02354289280802,U,S
65,A1307,173.22,14.47,38,173.15774537113796,14.614861973045358,9.413743783291055,0.48090642474281603,0.5019943619904712,9.345992070085707,3.339670428464617,R,M
65,A1307,173.22,14.47,39,173.37249249984592,14.410543164713218,9.551692947257987,0.4361097662389598,0.49652175096418155,7.792205747118446,3.9934423058729323,R,M
65,A1307,173.22,14.47,40,173.07883083815923,14.554904617083789,9.653492054628535,0.703381347671069,1.024386872540814,11.984328260736309,9.84662560695451,U,S
65,A1307,173.22,14.47,41,173.06174610319715,14.52183717875573,9.704843797573318,1.6520766011061565,4.936672773083207,14.820399447694648,11.135157432839097,R,M
65,A1307,173.22,14.47,42,173.05237171932802,14.471392644077897,9.738980384357683,0.3152407195068027,0.6600513664766476,17.01202505379651,9.972455370939297,U,S
65,A1307,173.22,14.47,43,173.1016518784942,14.350132856133367,9.951136411141363,0.4591163972507522,0.2554863649512778,7.474538274579174,6.032449005845237,U,S
65,A1307,173.22,14.47,44,173.20386471730092,14.635653122257494,9.983261921647,0.6844607960656665,0.6898799605241985,10.352049177174502,7.889550852950413,U,S
72,A2440,335.97,-1.64,1,335.97664005480686,-1.6209251762831292,1.2117973087849423,4.174836406834337,12.63380929276455,18.787103778938537,13.053060314820828,U,S
72,A2440,335.97,-1.64,2,335.9492287246618,-1.6500724416308443,1.3846154105760915,42.13629989681136,120.86103058208906,18.15233600045914,12.96099242965176,R,M
72,A2440,335.97,-1.64,3,335.9785098623217,-1.6150198358984367,1.5833270597052786,1.6502059227000931,32.80367666761756,55.564630126931675,28.991017844248294,U,S
72,A2440,335.97,-1.64,4,335.97096262864665,-1.5969180145237352,2.585563805844218,47.35869566438013,297.91919609327533,49.063670857027326,18.539651757272875,R,M
72,A2440,335.97,-1.64,5,335.9874241403948,-1.5836807213855804,3.5370605999649563,3.177258827325907,12.087808838786806,23.52289989991519,13.10639191649235,U,S
72,A2440,335.97,-1.64,6,336.0443744899812,-1.5985742209384017,5.106434510305499,1.8124562051784063,2.548841386862605,15.031006989183089,7.5814708471806815,U,S
72,A2440,335.97,-1.64,7,335.8851460490803,-1.6658803189683058,5.3207494127919235,3.1793876662467566,21.705381239131714,28.8570931165806,19.171812897395686,U,S
72,A2440,335.97,-1.64,8,336.05822525267337,-1.5805164772995568,6.382555559595643,4.628563160194353,7.644359845858658,13.195449939702828,10.142295273408962,U,S
72,A2440,335.97,-1.64,9,336.085780579249,-1.649039979871077,6.965124835254409,50.72884300778299,88.60008684034628,13.256859105367093,10.649375232113306,R,M
72,A2440,335.97,-1.64,10,335.8819315622086,-1.5214918955013168,8.857738784483383,15.929224773028599,37.6498849321274,14.794884940255134,12.946881594483092,U,S
72,A2440,335.97,-1.64,11,335.8280252638299,-1.5847796314373164,9.136988328867346,1.8829206563911824,1.4370350062409063,8.595860526308243,7.1954572377343515,U,S
